Dialect,Domanda,Risposta
full,x,"briganti; cu 'na jumenta, e idda si cridía ca era lu Princi­ pi, e cci dici: «Ccà sugnu;» lu briganti si la pigghia sen­ za diri nenti, l'accravacca a la jumenta e si la porta: quannu fu fattu juornu, si adduna e canusci ca nun era lu Principi: si scuraggisci, e accumencia a chianciri: lu bri­ ganti la porta 'ntra un vuoscu, e la scravacca, e idda, 'sperta, cci dici: «Mi sientu dibulizza, faciemmu cula­ zioni.» Iddu abbedisci, e s'assèttanu a manciari; lu bri­ ganti vivi beni, e cadi' alluppinatu; Tarisina lu spogghia di li so' vesti, e si vesti d'omu, munta a cavaddu a la ju­ menta di lu briganti e parti pri la cità di Missina (ca lu Principi era di Missina); arriva a Missina e accumencia a spijari unni stà lu tali Principi, fina chi lu truvà'; ac­ chiana e trova un sirvituri e cci dici: «Amicu, facitimi di fagùri di parlari a lu Principi si avi di bisuognu di un sigritariu, ca sugnu prontu a sirvillu.» Lu sirvituri parla a lu Principi, e cci dici di sì."
full,x,"Lu Re jittò un bannu e dici: «A cu' avi l'abbilità di purtàrimi stu vic­ chiareddu, io cci arrigalu un munneddu di munita d'oru.» Mentri lu vecchiu caminava si nn'adduna 'un po­ viru patri di famigghia chi era nicissitusu, e cci dici: «Patri granni, patri granni, jiti nni lu Re, ca avi bisognu di vui. E accussì lu Re vi duna lu Riuzzu pi vostra fig­ ghia e lu munneddu di munita d'oru pi mia.» Lu vicchia­ reddu cci arrispunni: «Senti, figghiu mio: pi iddu nun si lu miritassi, ma pi tia ti vogghiu agivulari.» E cuntu ca si parti e va a Palazzu: fa la stissa fattetta: cci unta lu midicamentu, e lu Riuzzu stetti bonu."
full,x,"All'urtimu pi livarisilla di supra cci cuntau tuttu lu fattu di la scummissa. Si vôta la vecchia: «Haju l'abbilità io di fàllu parrari cu la signura. Vassía m'avi a fari priparari dui belli panaredda di frutti fora tempu». Lu Cavaleri la vosi vìdiri tutta; cci avi fattu pridiventi;» cioè «mùtati in pappagallo.» E lu notaio divenne pappagallo. di lu battesimo (e però di la fronte) di qua e di là. parari li panaredda di frutti fora tempu e cci l'avi datu. La vecchia cu sti cosi si 'nfila e va nna la rota fincènnusi ca era nanna di la signura. La signura cci critti. Discursu porta discursu: «Dimmi, a la niputi: Tu si' sempri 'nchiusa, ma la Duminica ti nni senti Missa?» «E comu mi l'hê sèntiri, 'nchiusa!» «Ah! figghia mia, tu t'addanni. No, sta cosa 'un va beni. Tu la Duminica la Missa t'avi' a sèntiri."
full,x,"Autru 'un pozzu fari chi spijàricci a lu magu quannu mi grapi la vucca; tu ti stai sutta lu lettu, e accussì senti e poi cci pensi tu zoccu avi' a fari.» «Bona! bona!» La Rigginedda cci 'nchiuj la chi che. vucca, sarva la chiavi sutta lu cuscinu e si 'nfila sutta lu lettu. Ma a la menzannotti si senti un gran fracassu; si sbarrachía la terra: lampi, fumu, fetu di sùrfaru, e cumparisci lu magu ca 'na toga di magu."
full,x,"Lu Re allura la ricanusci, e si cci acciccia a lu coddu, la vasa, e cchiù di cchiù criscíu la festa. 'Ssennu 'mmenzu li cuntintizzi eccu ca s'avanza lu Riuzzu di Purtugallu e dumanna: «Vui, Principissa, nun siti chidda ch'aviavu la pupa, chi io v'arrubbai?» Idda cci dissi di sì. Allura si vôta cu lu Re di Spagna e cci dici: «Maistà, io sugnu lu figghiu di lu Re di Purtugallu; sugnu 'nnamuratu di sta vostra figghia, e perciò vi la dumannu pi mugghieri» «Ti sia cuncessa,» cci rispunni lu Re; e accussì si maritaru. Iddi arristaru filici e cuntenti, Nui semu ccà e nni stricamu li denti. Palermo."
full,x,"«Pìgghiati sta cintura, mèttiti a cavallu, e avi' a jiri a passiari sutta lu palazzu di lu Re.» Accussì fici Rusidda: si misi a cavaddu, e dda cintura 'mmanu, e a gridari: «A cu' vasa lu culu a la mè mula, Io ci dugnu sta bella cintura!» Lu Riuzzu la fici chiamari: «Viniti ccà, ca la vasu io;» e cci vasò lu culu a la mula. Rusidda dùnacci un «Lu culu a la mula lu vasàstivu; Ma la cintura nun l'avistivu;» e si nni iju. Lu 'nnumani matina Rusidda si nni iju arrèri nni la maistra. «Rusidda, arrèri ccà vinisti?» «Sissignura; mè patri voli chi vegnu.» E iju a 'ffacciari arrèri nni lu pitterra. Affaccia lu Riuzzu: «Rosa, Rusidda, assai avi ch' 'un ni videmu.» «'Un cci aiu pututu vèniri, dici Rusidda, ch'aiu avutu chi fari.» Si vôta lu Riuzzu: «Lu sai chi ti dicu?"
full,x,"'Na vota s'arricunta ca cc'era un patri, e avia 'na figghia chi si chiamava Rusidda, e la mannava a la scola nni 'na maistra; pirchì a la casa non avia a nuddu. Sta maistra avia un àstracu, chi vinia a facciu di lu Re. Stu Re avia un figghiu, ch'affacciava spissu spissu 'nta stu pitterra. Na jurnata s'attruvò a 'ffacciari Rusidda e cantava nto nto ron tò! nto nto ron tò! e lu Riuzzu cci spijau: «Rusidda ntontorontò, Quantu pampini cc'è 'nta lu basilicò?» Rusidda 'un cci sappi arrispunniri: e si nni iju nni la maistra, confusa."
full,x,"Ddà addugassiru un Palazzu 'n facci lu Palazzu riali e aspittassiru a mia.» La Messía mi raccontava cheste novelle davanti a ragazze mie cugine, però sapea trovar sempre frasi metaforiche in sostituzione ad altre molto o troppo vivaci. Lu patri pripara lu brigantinu e lu fa pàrtiri. Lu Riuzzu 'nta mentri fa priparari 'na bella fragata, e si 'mmarca e parti. Com'idda vitti di l'àstracu di sò patri ca lu Riuzzu partiu, si metti supra n'àutru brigantinu, e prima di iddu fu a Napuli: li bastimenti nichi, si sapi, caminanu cchiù di li grossi. Comu junci, si vesti di li megghiu àbbiti, e va a 'ffaccia a lu palazzu. Ogni jornu àbbiti novi: e la cuminciò a sfrazziari. Lu Riuzzu la vitti e si nni 'nnamurau; manna 'mmasciaturi: «Signura, lu Riuzzu vi vurria fari 'na visita, si tantu l'aviti a piaciri.» «Patruni!» cci arrispunni idda."
full,x,"Lu Riuzzu senza nec tibbi nec tabbi l'avi calatu 'nta lu trabbuccu senz'àutra cumpagnia chi un tavulineddu, 'na sèggia, 'na quartara cull'acqua e 'na fedda di pani misu pi davanti. Lu 'nnumani lu patri e la matri jeru pi la ben livata. «'Un pò tràsiri nuddu, dici lu Riuzzu, cà Catarina è malatedda.» Grapi lu trabbuccu: «Comu ti l'avi' passatu stanotti?» cci spija lu Riuzzu. «Bella frisca» cci dici Catarina. «Cci pensi la timpulata chi mi dasti?» «Pinsàti pi chidda chi v'hê dari.» metterla a letto. cioè senza fiatari, senza nulla osservari. Ora passannu du' jorna, la fami la pigghiava pi darreri lu cozzu. 'Un sapennu chi fari, si leva la sticca di lu cerru, e si metti a fari un pirtusu a lu muru. Spirtusa, spirtusa, a lu capu di vintiquattr'uri vidi lustru, ca si 'ntisi arricriari."
full,x,"Nun truvannu nenti, si susi, e a tantuni a tantuni si 'nfila nna la cammara unn'era curcata la giuvina. Comu 'ncugna, tocca, e cci tocca la panza. «'Un mi tuccari, ca sugnu di lu Re.» Si ritira la manu; tocca arreri. «T'aiu dittu: 'un mi tuccari, ca sugnu di lu Re.» Lu Principi torna nni lu pitturi: «Sapiti? accussì e accussì: ddà dintra cc'è 'na giuvina ca cci parra la panza.» «Dunca dumani io cci fazzu lu ritrattu, e poi lu purtamu a lu Re.» Lu 'nnumani, comu si sùsinu, lu pitturi cci fa lu disignu; lu Principi cci addumanna la billissima licenza. «Vi salutu; 'ntra jorna a rrividèricci di prisenza.» «Quannu viniti cci dici lu vecchiu nni faciti sempri piaciri.» Lu primu paisi chi junceru, lu pitturi finiu lu ritrattu: lu Principi si l'attaccàu a lu coddu, e turnaru a lu paisi."
full,x,"Li carrozzi juncinu e 'mpìncinu; scinni lu Principi, e cci fa rivirenza a dda giuvina cu diri ca lu Riuzzu la vulía pi mugghieri. Li dunzelli la lavanu, la vestinu e la muntanu di gran gala. Idda chiancennu di la cuntintizza s'abbrazza cu sò patri e sò matri, si licenzia, e parti. A palazzu, lu Re, la Riggina e lu Riuzzu la stavanu aspittannu; lu Riuzzu si la pigghia sutta lu vrazzu, e avi fattu 'na gran festa. La sira, prima di jirisi a curcari nna lu sò lettu (cà ancora 'un s'avianu maritatu) cci dici lu Riuzzu a la matri: «Maistà, stasira ch'è curcata, trasìti, tuccàticci la panza, e viditi si cci parra.» La Riggina accussì fici: la sira trasi mentri la giuvina dormi 'n sonnu 'nchinu, e cci tocca la panza."
full,x,"Comu arrivaru nna la stanza di iddu, iddu cci cunsignà' tutta la casa, li mobbili, e cci dissi: «Ccà cc'è tuttu chiddu chi vôi; ora tu avi' a priari a lu Signuri chi ti dassi 'na sorti d'ajutu, e 'un t'appaurari a nenti.» Manciaru; iddu si nni iju pi la caccia, ca era un omu sarvaggiu, e idda ristò dintra. La matina s'arzau e si fici li capiddi; comu si lavà', e jetta l'acqua, nni lu finistruni di Sò Maistà cc'era un gallinacciu, e stu gallinacciu cci cantau: «Ammàtula t'allisci e fa' cannola: L'omu sarvaggiu ti voli manciari.» Chidda comu sintì' accussì si misi a ciànciri; vinni l'omu sarvaggiu, e cci dissi: «Chi hà'?» «Chi aiu? E chi vogghiu aviri? mi làvai la facci, e comu jittai l'acqua, ddocu un gallinacciu mi dissi: «Ammàtula t'allisci e fa' cannola, L'omu sarvaggiu ti voli manciari.» Arrispunni l'omu sarvaggiu: «Ah! babba babba!"
full,x,"E chiamava. La picciotta sintennu sti cosi, nesci e si cci jetta a li pedi; comu idda la vitti: «Oh! figghia mia, lu Signuri ti lu paga di stu ristoru chi m'avi' datu! Io nesciu la matina jennu circannu li tri belli curuni mei. Tu ccà, figghia mia, si' la patruna; li chiavi su' appizzati, fa' tuttu chiddu chi ti piaci.» 'Na jurnata ca la picciotta era sula, misi a girari ddu gran palazzu; girannu, vidi 'na purticedda; grapi e vidi tri beddi picciutteddi: l'occhi aperti, e senza parrari. Chiuj prestu prestu: «Havi raggiuni la signura!"
full,x,"«Papà, ci dissi a lu Re, lu cavaddu è miu, datici a stu buon uomu tanta munita quantu pisa lu cavaddu.» Lassamu ora a lu patri cu li suoi figghi, e pigghiamu a la Rigginotta ca vosi lu cavaddu 'ntra la sò cammira, e ci dava a mangiari soccu mangiava idda. 'Na nuttata mentri la Rigginotta arripusava, 'mmeci di ddu cavaddu, s'avi truvatu davanti 'un bellu giuvini. D'allura 'n puoi sta picciotta 'un si facia a vidiri cciui, tantu ca sò patri 'un sapia chi pinsari. Un jornu 'n'amica fidata sua si la ciamau pi spijàrici la ragiuni di stu sò cangiamientu. Idda, troppu bona, ci cuntau lu tuttu raccumannànnuci, nun sulu di nun lu diri a nuddu, ma di nun circari di vidilla, pirchì, si l'avissi vistu, avrienu passatu gran peni idda e iddu. Nun ci l'avissi dittu!"
full,x,"Puru ci dissi ca pi spusari avissi aspittatu un annu, un misi, e un jornu; e partiu pi lu sò paisi. Jamu ca la Rigginotta s'arrispigghiau e 'un vidiennu a nuddu s'addunau di lu tradimientu e cuminciau a fari comu 'na pazza. Ma lu sò furtuna vosi ca grapiennu 'na tuletta truvau 'un diamanti; comu la tuccau: cumanna! ci dissi. «Chi cumannu? stu palazzu davanti di chiddu di lu Re Cavaddu-muortu.» Jamu ca l'annu stava pi passari e la schiava avia a essiri spusa di lu Re, e la sira s'avia a tèniri 'na festa di ballu. A la matina lu Riuzzu s'affaccia e vidi lu palazzu cu sta signura affacciata; niscíu foddi e la feci ammitari pi la festa. Comu si la vitti a lu cantu, si sintia 'ntra li spini, si la pigghiau a bracciu e la purtau tra lu pranzu."
full,x,"La 'nnumani la Mamma-dràa scinníu, e iddu comu la vitti nèsciri, niscíu di l'arvulu e misi a diri: «Bianca-comu-nivi-russa-comu-focu, calami ssi trizzii quantu acchianu!» Idda cridènnusi ch'era sò matri, (ca a la Mamma-dràa la chiamava matri) si sciogghi li trizzi, e lu Riuzzu tincu tincu si nn'acchiana. Comu acchiana cci dici: «Ah! suruzza mia, quant'aiu travagghiatu pi viniriti a truvari!» E cci cunta la gastìma mannata di dda vecchia quann'iddu avia ancora sett'anni. Idda lu risturau, cci detti a manciari e poi cci dissi: «Vidi ca si veni la Mamma-dràa e ti trova ccà, ti mancia; ammùcciati.» Veni la Mamma-dràa, e la Riuzzu s'ammucciau. La Mamma-dràa cci misi a diri: «Bianca-comu-nivirussa-comu-focu, calami ssi trizzi quant'acchianu!» «Veni, veni, matri mia!» e Bianca-comu-nivi-russacomu-focu curri (ca cchiù si la pigghiava cu lu bonu). Cci cala li trizzi, la Mamma-dràa acchianò."
full,x,"Poi n'àutru ghiòmmaru, e cumparisci 'na funtana cu tanti vìpari, poi tant'àutri cosi; all'urtimu morta e stanca appuntò, e cci manna 'na gastìma a Bianca-comu-nivi-russa-comu-focu e cci dici: «La prima vasata chi la Riggina cci duna a sò figghiu, chi lu Riuzzu si pozza scurdari di tia!» Accussì, 'un putennu cchiui, cci scattò lu ciatu, e muríu la Mamma-dràa. Camina camina, iddi arrivanu a un paisi vicinu a lu palazzu di lu Riuzzu; lu Riuzzu cci dissi a Biancacomu-nivi-russa-comu-focu: «Sai chi ti dicu? 'un ti moviri di ccà, ca tu si' scumitulidda, io ti vaju a pigghiu li robbi, e accussì tu cumparisci davanti di mè patri e di mè matri.» E idda arristò. Quannu la Riggina lu vitti cumpàriri, si jetta pi vasallu. «Matri mia, dici lu figghiu, aiu fattu un vutu ca nun m'aiu a fari vasari. È vutu ch'aiu fattu.» Povira matri, 'nsiríu."
full,x,"Ti piaci?» «A mia! (cci arrispunni Mandruni) comu voli.» La Rigginedda parra a sò patri; lu Re cci dici: «Fa chiddu chi vòi»; e la Rigginedda fici fari a Mandruni unu di la cucina. La Rigginedda avia li fitti di Giulia, e spissu spissu scinnia 'nta la cucina e cci facia a Mandruni: «Franciscu, comu ti chiami?» «Ma nun lu e più particolarmente, pei barbieri. inchieto, star in sollecitudine ecc. sapi!"
full,x,"'Nca si cunta e si raccunta ca cc'eranu un Re e 'na Riggina. Avia assai ch'eranu accasati, e lu Signuri 'un s'avia vulutu cumpiàciri di mannàricci un figghiu o 'na figghia. Ora si vôta la Riggina e dici: «Signuri, si vui mi mannati un figghiu o 'na figghia, io fazzu sett'anni di cuccagna.» Lu Signuri si cumpiacíu, e la fici nèsciri gràvita. Lu Re a li tri misi la fici astrulacari, e l'astrolacu cci dissi ca era gràvita d'un figghiu masculu, e stu picciriddu s'avia a chiamari Mandruni. Lu Re cci detti un bellu cumprimentu a st'astrolacu, e lu licinziau. Li misi passanu, lu cuntu 'un porta tempu: la Riggina figghiau e fici un beddu figghiu masculu, e cci misi Mandruni; la nurrizza misa a nn'ordini, accuminzò a dàricci minna."
full,x,"figghiu miu, e io chi ti pozzu diri? Sai chi avi' a fari? vidi ch'appressu cc'è mè frati lu granni, ca iddu ti pò dari lezioni cchiù megghiu di mia.» Arrivatu nni l'àutru rimitu. «Chi va' firriannu ccà?» (cci dici lu rimitu) E lu Riuzzu cci cuntà' tuttu. «Ddha, nun ti scuraggiri, bellu giuvini:» e cci 'nsignau ca ddà vicinu cc'era 'na casina cu un magu, chi s'agghiuttia a tutti chiddi chi cci javanu; e stu magu avia 'na figghia... Tè ccà lu panuzzu, e parra cu sta figghia, ca idda ti duna latinu.» Poviru picciottu si misi a caminari. La figghia di lu magu vinía di l'acqua e la scuntrau. «Ah! bellu giuvini, e chi vai facennu ccà?» Iddu cci cuntau ogni cosa, e la prigau pi dacci 'na surticedda d'ajutu."
full,x,"Idda cci dissi: «Io mi mettu ccà sutta sta valàta; sta' a cura, ca si tu vai a la casa, mi scordi a mia.» «No, cà nun ti scordu.» Sarvaturi va a Palazzu, e cunsiddirati vui la cuntintizza di la matri. Vasa di ccà, vasa di ddà, lu picciottu si scurdà' a Bìfara. Passannu 'na picchidda di jorna, Sarvaturi si vosi maritari. Bìfara sapia tutti cosi, cà era 'nfatata. Pigghia du' pupi-parrannu, si li porta e li iju vinnennu sutta lu palazzu di Sarvaturi. Abbannía: Dui pupi-parrannu aiu! Dui pupi-parrannu non mi dimentichi! aiu! Comu lu Riuzzu 'ntisi accussì, la fici acchianari. «Ddha, quantu sintiemu (dici lu Riuzzu) sti pupi-parrannu.» E li pupi cci misiru a rapprisintari tuttu chiddu chi passà' iddu e idda: Sarvaturi e Bìfara."
full,x,"«Ora, iddu dissi, mi vogghiu maritari ia.» Si metti fora, a la solitu, presti; affaccia nni li matinati 'na vecchia lavannera, iddu la chiamà' e cci dissi: «Cummari, cummari, aspittati...» «'Nqua chi vuliti?» (cci arrispunni la lavannera). «Acchianati, dici lu picciottu, ca v'hêju a parlari di primura.» «Mai! chi primura e primura! ia hêju a jiri a lavari, e mi diciti primura?» Rispusi di nuovu lu signurinu: «Ed acchianati! ca v'hêju a parlari!». Si 'ncujèta la vecchia, e cci jetta 'na gastìma, e cci dici: «Chi vi pòzzavu pigghiari la figghia di lu Re di Fierru!» e si nni ij'. Iddu cci rispunni: «Vajitivinni, vicchiazza tappinara!». Ma comu si fa ca iddu si misi a pinitrari stu nnomu di la figghia di Re Fierru! 'N summa si risorvi di jiri a circari sta figghia di lu Re Fierru."
full,x,"Quannu fineru lu travagghiu, li giaganti arristaru tutti ddà senza fari nenti. Chi nn'avia a fari Marvìzia? Scinni Alì nni la giuvini: «Ch' avi a fari Marvìzia cu ddi giaganti?» «Idda 'un avi lu focu? e bonu: lu jetta 'nta l'acqua, e ddi giaganti allura spiriscinu.» Comu Alì cci porta sta 'mmasciata a Marvìzia, idda jetta lu focu 'nta l'acqua, e subbitu li giaganti spirìscinu. Acchiana la Mamma-dràa e vidi lu ramu stricatu chi spicchiava. Dici: «Eh! Marvìzia: 'un veni di tia stu beni! Ma dumani nni parramu. Pi ora (dici a li so' servi) dàticci a manciari 'na coscia di stu vistiolu.» E cci fa dari 'na coscia di vistiolu ca idda avia ammazzatu. Povira Marvizia si la putia manciari? L'affirrò e la jittò di lu finistruni. Comu affaccia a lu finistruni, a cui vidi? vidi a l'aceddu virdi chi cci satava pri davanti e cci facia tanti jochi."
full,x,"Lu 'nnumani la Mamma-dràa si susíu: «Marvizia! stamatina avi' a lavari la lana di li matarazza mei, d'Alì e di lu scavutteddu: poi lavi li 'nfurri; e poi li jinchi arreri. Io scinnu; quannu tornu di vuscàrimi lu pani, li vogghiu truvari lesti; masinnò ti capulíu.» Si nni iju, e Marvìzia arristò 'nta li guai chiancennu. Veni Alì e dici: «Chi hai?» «E chi vogghiu aviri ca la Mammadràa voli scusuti li matarazza, lavata la lana, e li 'nfurri: e poi, jincuti arreri.» Alì scinni nni l'aceddu virdi e cci cunta la cosa. L'aceddu' cci dici: «Sfilassi lu filu chi avi, e avirrà zoccu voli.» Alì acchiana; cci lu dici; idda sfila lu filu, e vennu tanti matarazzàra, ma tanti! cu' scusi, cu' nesci la lana, cu' batti, cu' lava: ddi matarazza (criju ca eranu quarchi cintinaru) 'n tempu chi io lu cuntu fôru lesti."
full,x,"Si vôta cu lu turcu: «E chi vonnu sti pirsuni?» «Signuri patruni, v'aiu a diri ca st'omu e sta donna hannu tiratu un cavuliceddu e v'hannu graputu la porta di lu suttirraniu.» «Nuàtri chi vulìamu sapiri dici lu patri ca chista era la casa di Voscenza; mè figghia vitti un bellu cavuliceddu, cci piacìu e lu scippò.» «Beni, mentri è chistu dici lu patruni vostra figghia resta ccà pi mugghieri mia: tiniti stu sacchiteddu di munita d'oru, e vi nni putiti jiri. Quantu voti aviti disiu di vìdiri a vostra figghia, viniti, e siti lu patruni.» Lu cavuliciddaru si licenzia cu sò figghia, e si nni va. Lu patruni comu arristò a sulu cu idda cci dissi: «Vidi, Rusidda: tu ora ccà si' la patruna...;» e cci cunsignò tutti li chiavi. Iddi si gudìanu li capiddi di 'n testa."
