Dialect,Domanda,Risposta
full,x,"Duranti i primi anni sittanta assistiamu qunnì a la nascita du proto-punk, ovveru ddù filuni di gruppi di ispirazioni garage ca pricidettìru l'onnata punk rock di la mità anni sittanta, comu i già citati The Stooges, Patti Smith, MC5 o New York Dolls, ca dettìru a la luci i primi accenni di punk rock propriu su li basi du garage. Lu punk rock infatti sarà cunsidiratu un gèniri direttamenti discinnènti da lu garage rock pi li so caratteristiche giniralmenti cchiù grezze e distorte rispettu a lu rock roll cchiù tradizionali. 'N ebbìca punk iniziò un “revival” di stu gèniri, grazzi a gruppi comu li mèricani DMZ, Fleshtones e Last e i britannici Barracudas e Milkshakes (mentri nun picca gruppi punk e New wave farannu cover di classici dù gèniri)."
full,x,"Gautama Siddhartha, megghiu canusciutu comu lu Buddha Sakyamuni, è lu Buddha stòricu, funnaturi dû Buddhismu. Nascìu ntâ lu 563 a.C.; era figghiu di lu re dû regnu dû clan Shakya, a li pedi di l'Himalaya, ntâ riggiuni ch'oj s'attrova ntâ lu cunfini ntrâ l'Innia e lu Nepal. Dicidìu d'alluntanàrisi di stu munnu di ricchizzi pi addivintari un mònacu minnicanti e si spustau pi tutta l'Innia, nsignannu lu caminu dû ruspigghiu (pi chissu fu chiamatu lu Budda ca voli diri l'Arruspigghiatu). Murìu ntornu a lu 483 a.C. Figghiu di Suddhòdana Gautama, lu Ràjà (ragià) di na ripubblica aristucratica (ma la liggenna dici ca Suddhòdana era un rè) e di sà cugina e mugghiera Màyà, Siddharta nasciu ntâ capitali Kapilavatthu, cità a 200 km di Benares, ca currispunni secunnu l'archiòlugi inniani a l'attuali Pipràvà, vicinu Lummini ntô statu di l'Uttarakosala, riggiuni chi oj s'attrova nta lu cunfini ntra l'Innia e lu Nepal."
full,x,"Lu culligamentu câ frazziuni di Manfria è gistitu di na ditta lucali. Pî fistivitati vènninu stituiti cursi straurdinari pi culligari megghiu la città ô centru e ô cimiteru (fora dâ città) di Fareddhu. Nnî misi dâ stati arcuni autubbussi sèrvinu lu Longumari cittatinu. Comu dici lu stòricu Tucìdidi: ""A funnari Gela foru nzèmmula Antifemu di Rodi e Èntimu di Crita; iddhi si purtaru appressu li culoni dî sò paisa di pruvinenza; chistu successi quarantacincu anni dopu la funnazziuni di Sarausa"". Lu paisi pigghiàu lu nomu dû ciumi Gela, ma lu postu unni ora si trova lu paisi e chi prima era circunnatu dî mura, si chiamàu Linnioi, àppinu leggi dòrichi. Pressappocu 108 anni dopu la culunizzazziuni, li Geloi funnaru Girgenti, chi pigghiau lu nomu dû ciumi chi si trova ddhà vicinu; nni fìciru funnatura Aristinu e Pistilu, e cumannaru di usari li stissi liggi di Geloi""."
full,x,"Li forzi e li prissiuni c'ammùttunu nta l'àutu la crusta dâ Terra, ca la làssunu jiri ô vasciu, ca la tàgghiunu e la rùmpunu, s'attròvanu sutta la supirfici, ntê vìsciri, ntê strati fusi dû mantellu e dû nùcliu. L'onni d'urtu dê tirrimoti ponnu attravirsari tutta la Terra e èssiri ariggistrati di sismògrafi misi nta tuttu lu munnu. Ariggistrannu lu tempu ca ci stannu ss'onni p'agghicari dô puntu di partenza finu a tutti li sismògrafi, li scenziati sunnu arrinisciuti a aviri tanti nfurmazzioni ca fannu capiri la natura di l'intra dâ terra."
full,x,"Ntirissanti e ncignùsi li cumpunimenti burleschi comu la Murtoleide (81 sunètti satirichi contru Gaspari Murtola), lu capitulu ternariu dû Stivali, Lu Pupulo a la Pupula(lèttiri burleschi),eccetra. Assai dê sò òpiri sunu nnunziàti e mai scrivùti, ntra chisti lu puema dê Trasformazzioni, d'inchiantu ovidianu, lassàtu pèrdiri doppu ca la sò scigghiuta ìju a cascari ntî L'Adoni. Marino fu pupulari â sò èbbica e salutatu dê cuntimpurànî comu cuntinuatùri e ammudirnatùri di Tassu. La sò nfruènza 'n capu ê littirati taliani e furistèri nnô Sècentu fu grannissima. Iddu pî chissu era lu rapprisintanti dû 'n muvimentu ca si stava affirmànnu 'n tutta Europa, comu lu prizziusismu 'n Francia, lu eufuisìmu 'n Nghirterra (dû rumanzu di John Lyly Euphues), lu cultiranisìmu 'n Spagna."
full,x,"Ntâ basi di sta trama accussì ncusistènti lu Marino metta, cu granni fantasia, tanti àutri episodi ispirànnusi ê ntichi auturi comu Ovidiu, Apuleiu e Claudianu e agghiùncia macari li cchiù famusi fàvuli mitulòggici, comu chidda 'n capu ô jurìzziu di Paridi, Amuri e Psichi, Ecu e Narcìsu, Eru e Liàntru, Pulifemu e nummirùsi àutri. Pî tantu lu puema, ca 'n urìggini avìa èssiri fattu di suli tri canti, vìnna arriccùtu nzinu a divintari unu dê puemi cchiù lònchi dâ littiratura taliana chê sò 5.123 uttàvi (40.984 versi), sumigghianti a na fàvula smisurata, cu scunfinamenti dû tèma principali, digrissiuni e pausi discrittivi. Tuttu ciò pòtta a carattirizzàri L'Adoni comu un labbirìntu di situazzioni ntrizzàti senza nnâ riàrtà na vera struttura. Macari lu lòncu cantu vintèsimu, postu doppu la morti dû prutagunista, sèbbi a luvàri ogni pritisa di unitati narrativa."
full,x,"Ntô 1135 la flotta siciliana, ô cumannu di Giorgiu d'Antiochia, cunchistau li Gerbi, 'n facci ê costi dâ Tunisia. Ntô 1146, avìa ggià cunchistatu diversi cità custeri, ma Mahdia chi era ntî manu di Abū l-Hasan a lu-Hasan ibn ˁAlī ntî l'attaccu dû 1123 nun cadìu mancu sta vota, puru siddu a picca a picca cadìu sutta la nfluenza dû regnu di Sicilia. Lu 18 di giugnu dû 1146 la flotta sicilina, pratuta di Trapani cunchistau Tripoli, rinfurzannu l'auturità siciliana ntî l'Africa dû nord. Ntô 1147, Ruggeru attaccau lu mpiru bizzantinu chi cuntinuva a cuntrastari e cuntistari li sò cunchisti ntî l'Italia miridiunali. Giorgiu, cunsidiratu dî bizzantini comu un tradituri, mannau 70 navi pi assartari Corfù e l'ìsula s'arrinnìu facirmenti. Lassannu na guarniggioni di 1000 surdati a Corfù, Giorgiu si diriggiu versu lu Pelupunnesu."
full,x,"Lu 23 di nuvèmmiru 2002 nesci un sicunnu album du vivu Signorina Romeo Live. N'to 2003 partecipa pa sicunna vota, dopu 35 anni, o ""Festival du Sanremo 2003"", ca so nova canzuna Morirò d'amore, c'arriva o settimu postu n'ta gara. Veni pubblicatu lu novu album Morirò d'amore cu quattru inediti e canzuna di l'album Signorina Romeo Live. Supra l'unna du successu di Sanremo, a NAR, pubblica lu 3 di aprili 2003, na raccolta di successi Irradiazioni cu unu ineditu, a canzuna Voce che grida. Lu 28 di nuvèmmiru 2003 nesci un nuovu album Demo di midi chi cunteni canzuni demo inediti risalenti all'anni uttanta e nuvanta."
full,x,"Lu ribbillamentu si spannìu tempu nenti ntî tutta l'Ìsula, ntî chidda ca fu la prima rivuluzioni di lu Secunnu Millènniu. Pi stu ribbillamentu nasceru liggennni, foru scrivuti rumanzi e òpiri lirichi. Si trattò di un ribbillamentu di pòpulu, di na summossa (spuntània, dìciunu certiduni stòrichi; pinzata cu tutti li dittagghi, secunnu àutri), contru a li supprusi di un straneru, Carlu d'Angiò, ca nun si facìa vuliri beni, e di n'esercitu, chiddu francisi, ca facìa anghìrii di tutti li maneri. La ciamma s'addumò lu lunidìa 30 di marzu doppu Pasqua di l'annu 1282, a lu scurari (a lu vèspiru) (a un'ura di notti secunnu l'uràriu canònicu, picciò , era già lu 31 marzu)."
full,x,"Ntô uttùviru 2003, discurrennu na pussìbbili uffruta pùbbrica nizziali, la sucità vinni cuntattata dâ Microsoft 'n capu un pussìbbili accordiu o fusioni; Google rifiutau l'uffruta. Ntô jinnaru 2004 vinni annunziata l'assunzioni di Morgan Stanley e Goldman Sachs Group pi urganizzari l'uffruta pùbbrica nizziali, ca putissi èssiri di quasi 4 miliardi di dòllari miricani, dannu a Google un capitali di mircatu di 12 miliardi di dòllari, secunnu un banchieri cuimmurggiutu ntâ tranzazzioni. Lu 9 di marzu 2006, Google s'accattau dâ cumpagnìa Upstartle Writely un word processor addupiràbbili tràmiti Browser, ca pirmetti la sarvata dê files pruduciuti ntî furmati assai spargiuti, pirmittennu na fàcili nterupirabbilità cu certiduni Softwari di pruduttività pirsunali."
full,x,"È ntirissanti nutari ca un sirvizziu di caching veni rializzatu macari di Internet Active, unni pirò nun vinni ntuppata la trasuta. Diversamenti di Yahoo!, Google nun è na directory; tutti li pàggini di Google sunnu innicizzati 'n manera automàtica di un algoritmu statìsticu ca valuta la cunchiusioni dû situ chê palori chiavi innicati, quali palori dàricci, lu nùmmiru di trasuti e àutri paràmitri comu innicatura di qualità dû situ. Cu tuttu chistu, Google sarva na cache di tutti li pàggini innicizzati e la leva dê sò server sulu sutta chiara dumanna dû patruni dû situ/provider internet. La prova diciuta di Google è custruiri un World Wide Web, primiari li siti di qualità dannu megghia ""luci"" ntê primi risurtati dê diversi circati, di sèrviri a l'utenti pi aviri rispunnuti suddisfacenti ê sò circati."
full,x,"Chistu stili musicali spissu era (ancùora ùora) 'n mudalitati sulu vs coru, cioè a na brevi frasi canora, cantata da un sulu canturi (nnè campi ri schiavitù era cantata da un sulu schiavu) si alternava a risposta di tuttu lu coru (a l'ebbìca appuntu, lu restu di li schiavi ca stavanu travagghìannu). Mentri lu spiritual arrìstò cchiù semplici a livellu musicali, lu gospel si raffinò e si arrìcchìu ntô tempu, cu l'agghìunciuta di basi ritmiche du blues e du R B, e si diffusi marcatamente 'n tuttu lu munnu uccidintali. Ntô gospel, quarchi artista (a esempiu Mahalia Jackson) si limitanu a apparìri e arrìstari 'n cuntesti puramenti riliggìusi di ispirazioni spiritual e di argumentu cristianu. Lu termini gospel, 'n ngrisi, significa vanceli, letteralmenti bona nuvella: i testi infatti, si ispiranu a la Bibbia (sopratuttu lu libbru di salmi)."
full,x,"Ma la verra che Persiani non finiu ddocu picchi sta vota lu figghiu di Ciru, Dariu capennu quantu sti goti erunu fotti addumannua n'allenaza e pi sigillari l'alleanza si vulia maritari ca figghia do re gotu Antyrus. Ma i goti arriuddannusi lu tortu avutu pochi anni prima s'arrifiutarunu di alliarisi. Allura Dariu siddiatu fici passari l'esercitu attraversu lu Bosfuru costruennu ponti di varchi e poi lu stissu fici nno ciumi Danubbiu finu a quannu arrivau cu tutta la so granni armata ne terri gotichi. Ma a causa dilla feroci resistenza di ddi genti billicusi, addiciriu ca era megghiu tunnarassinni versu a Grecia. Macari Serse ciccau di scunfiggilli, curriggennu l'errori ca avia fattu lu patri, ma non ci fu nenti chi fari e accussi s'addiriggiu versu la Grecia."
full,x,"Chistu ebbi lu meritu di scunfiggiri lu Suavi. Doppu la so morti succiditti lu fugghiu Thorismud, ca scunfiggiu i Gepidi ma sfurtunatamenti mossi cascannu do cavaddu 404. Cu la so morti li Ostrogoti arristarunu senza re pi quaranta anni, picchi lu leggittimu eredi, fugghiu di Thorismud, Beremud, non vulennu stari assuggittatu a li Unni partiu cu figghiu Veteric versu la Spagna di Visigoti, cumannati a ddu tempu do re Theodorid I. Ntornu o 445 Valamir, figghiu di Vannalarius 'n cucinu di Thorismud vinni fattu re. Valamir arrignau supra e Goti in concordia cu l'autri du frati, Thiudimer e Vidimer arrispittannu sempri lu vuliri di Attila a cui erunu assuggittati. Comu vistimu supra iddi partecipanu a la battagghia di Campi Catalaunici. Cu la morti di Attila 453 accuminciau a dissoluzioni di lu mperru di li Unni a causa di la discordi ntra li so figghi."
full,x,"Lu granu (simmùlu: gr) eni na unitati di misura di massa usata 'n vari sistemi di misura, chinni nun esisti na currispunnenza biunivuca cu lu grammu di lu Sistema 'ntirnazziunali di unitati di misura. Eni na unitati di misura assai usata nnè paisi anglusassuni, 'n particulari veni usata 'n ammitu agriculu, chimicu, gioiellieristicu e munizionisticu. Fino a lu 1527 era canusciutu puru comu wheat grain (traduttu 'n sicilianu 'n granu di frumentu), vistu lu sò usu 'n campu agriculu, e faceva parti di lu sistema tower. Tuttùora eni prisinti un usu simmùlogicu mpropriu ca implica lu granu, nfatti succedi ca lu simmùlu gr (a li voti scrittur puru gr.) veni usatu 'n luogu di g pì innìcari na massa in grammi."
full,x,"Cci foru aggrissivi guerri di prupaganna tra li blocchi USA e URSS: l'Est criticava l'Ovest 'n quantu prumuturi dû capitalismu burghisi e dû mpirialismu, ca marginalìzzanu li travagghiatura, mentri l'Ovest criticava l'Est difinènnulu ""mpiru dû mali"", ncarnazzioni dûn tutalitarismu anti-dimucràticu sutta forma di dittatura cumunista. La Guerra Fridda si prutrassi dâ fini dâ sècunna guerra munniali, nzinu ô cullassu di l'Unioni Suviètica, ntê primi anni '90. Sulu 'n arcuni accasioni la tinzioni tra li dui schiramenti pigghiau la forma di cunfritti armati, comu la guerra di Corea, la Guerra dû Vietnam e la mmasioni suviètica di l'Afghanistan. Granni parti dâ Guerra Fridda si svurcìu mmeci attraversu cunfritti nun diretti, contra ""nazzioni surrugati""; 'n tali cunfritti, li putenzi maiuri upiràvanu 'n bona parti armannu o subbinziunannu li surrugati."
full,x,"La guerra tra aggenti, ntô spionaggiu mutuu d'ubbittivi civili e militari putissi aviri causatu la maiuri parti dî vìttimi dâ Guerra Fridda. L'aggenti vinìanu mmiati sia di l'Est ca di l'Ovest, e li spìi vinìanu videmma ricrutati supra lu postu o custrinciuti ô survizzu. Quannu scummigghiati, vinìanu acciduti mmidiatamenti o scanciati cu àutri aggenti. L'àerei spía e àutri apparecchi di ricugnizzioni vinìanu parimenti abbattuti ô mumentu dâ nnividuazzioni. Tanti assirvatura di varî fidi pulìtichi pènzanu òi ca li Stati Uniti aggiru 'n modi ca né la sô custituzzioni né lu sintimentu nazziunali putissiru suppurtari (comu cummàttiri guerri nun dichiarati senza lu splicitu supportu dû Cungressu). Nta l' anni '50, la pupulazzioni civili (armenu ntâ Mèrica) vinni suggetta a asircitazzioni contra li raid aèrei e ncuraggiata a custrùirisi dî rifuggi atòmici pirsunali."
full,x,"Siddu nun cci fussi riazzioni, l'attaccu si risurvissi nta n'accupazzioni, ma senza cunfrittu armatu, e chinni nun cci sarìa guerra. La guerra oltri ca strumentu dicisivu ntê rapporti tra li Stati è videmma finòminu suciali cu enormi riflessi supra la cultura, supra la riliggiuni, supra l'arte, supra la custumanza, supra l'econumìa, supra li miti, supra lu mmagginariu cullittivu, ca spissu la trasfiùranu esaltànnula/esautànnula o cunnannànnula. Li guerri sunnu cummattuti pû cuntrollu di risursi naturali, pi risòrviri disputi tirrituriali e cummirciali, pi mutivi ecunòmici, a causa di cunfritti ètnici, riliggiusi o culturali, pi disputi di putiri, e pi tanti àutri mutivi. 'N Europa nun cummatteru cchiù guerri pi mutivi riliggiusi dû 1648, annu dâ Paci di Westfalia ca nchiudìu la Guerra dî trent'anni. Spissu si distìnguinu li cuncetti di ""cunfrittu"" e di dichiarazzioni furmali di ""statu di guerra""."
full,x,"Li vari Cuverni fidirali uptaru mmeci pi na pulìtica di signu diamitrarmenti uppostu e lu Sud, a longu prisidiatu militarmenti 'n forzi, accuminzau a nèsciri sulu ê nizzi dû XX sèculu dâ divastanti crisi ecunòmica 'n cui avìa sdirrubbatu, grazzî videmma â scummigghiata ntô sô suttasolu di mpunenti e ricchi jacimenti di pitruliu. Li causi ca purtaru â guerra civili miricana nun sunnu piculiari dû statu d'oltri-ucèanu ma s'attròvanu macari nta àutri Stati comu la Svizzera. Ccà, ntô 1847-48, s'happi la Guerra dû Sonnerbunn ca partìa dî midèsimi mutivazzioni di chidda miricana"
full,x,"Li Menscèvichi e li SR vìnniru espulsi dî Soviet e cu e gghiè fussi suspittatu d'attivitati contrarivuluzziunarî putìa èssiri mpriggiunatu/ncarzaratu o justizziatu senza prucessu. A causa dî scarsi risurtati contra li tudischi, l'Armata Russa (“russa” zoè di culuri “russu”) vinni riurganizzata sutta un novu Cunzigghiu Militari Supremu, guidatu di Lev Trockij Li tanti diffirenti unitati vìnniru umuginizzati e ex-ufficiali di l'asèrcitu vìnniru rimittuti 'n survizzu comu ""spicialisti militari"". Ntô maiu di 1918 cû nùmmaru di surdati fermu a 450.000 la cuscrizzioni ubbricatoria vinni rintruduciuta. Chista fu siquuta di na purga dî cumannanti di l'asèrcitu, a giugnettu, c'avìa lu scopu di nun ntrudùciri cumunisti, ma di ripristinari ufficiali capaci. A sittèmmiru vinni passata na risuluzzioni ca diriggìu la ntera Russia Suviètica versu misuri militari, Trotsky vinni numinatu capu di un novu Cunzigghiu Militari Rivuluzziunariu dâ Ripùbbrica, cu putiri assai anchi."
full,x,"Nittamenti limitata comu forza militari era chidda custituiuta di suli anàrchici ossia un migghiaru di Guardii Nìuri ca vulìanu urganizzari l' Armata Nìura ma st'anàrchici cummattennu l'armata russa (“russa” zoè di culuri “russu”) foru prestu supraffaciuti. La guerra vinni cummattuta attraversu tri frunti principali - urintali, miridiunali e nord-uccidintali. Pò videmma èssiri dividuta apprussimativamente 'n tri pirìudi. Lu primu pirìudu jìu dâ Rivuluzzioni a l'armistizziu. Lu cunfrittu nizziau chî gruppi russi dissidenti, la forza principali era l'appena furmata Armata dî Vuluntari, ntâ riggiuni dû Don, a cui si juncìu 'n siquutu la Liggioni Cecu-Sluvacca 'n Sibberia. A est cc'èranu àutri dui amministrazzioni anti-bulscèvichi, lu Komuch a Samara e lu cuvernu nazziunalista sibbirianu basatu a Omsk. La maiuri parti dî cummattimenti, 'n stu primu pirìudu fu spuràdica, cuimmurcìu sulu gruppi nichi ammenzu a un scinariu stratèggicu fluidu e mutevole. Li principali antagunisti èranu li Cecu-Sluvacchi e li Littoni pro-bulscèvichi."
full,x,"Anchi li fili dî ribbelli vegnunu ngrussati da 2.000 cummattenti pruvininti di lu nurd dâ Siria. Ô l'iniziu dâ guerra civili li curdi s'arrimasti principarminti inattivi, li militanti curdi spuraticamenti scuntrannusi cu entrammi li fazzioni, li forzi cuvernativi di Assad e l'Asèrcitu Sirianu Libbiru pi lu cuntrollu a nord e nord-est dâ Siria.Dô frivaru 2013 li fazziuni curdi sugnu addivintati cchiù attivi ntô cunflittu n Siria, schirannusi cu li ribbelli cuntru lu cuvernu di Assad e la firma di accordi pulìtici e militari cu li fazzioni ribbelli. Inurtri, mentri arcuni islamici curdi sugnu saliti a roli di leadership n fazziuni islamisti, cumu Al-Nusra, lu principali gruppu di uppusizziuni curdu PYD e la sà armata YPG sugnu stati cummattuti da Al-Nusra e lu Statu islamicu dû 2012."
